Employee_ID,Department,Age,Salary,Projects_Completed,Working_Hours,Performance_Score,Promotion_Status
103124,Marketing,26,115711,15,175,100,Yes
103125,Operations,39,36292,17,225,100,Yes
103126,Finance,25,21614,18,150,100,Yes
103127,Marketing,52,40939,19,225,100,Yes
103128,Finance,30,38800,19,147,100,Yes
103129,Marketing,29,76440,12,176,100,Yes
103130,HR,47,43246,24,250,100,Yes
103131,HR,33,72805,5,126,74,No
103132,HR,39,69648,24,230,100,Yes
103133,HR,41,76851,16,250,100,Yes
103134,HR,44,51688,15,240,100,Yes
103135,HR,58,113498,15,250,100,Yes
103136,Finance,24,49764,6,175,100,Yes
103137,Sales,44,52470,12,200,100,Yes
103138,Marketing,55,58501,2,240,100,Yes
103139,HR,23,77207,20,175,100,Yes
103140,Finance,24,82157,9,225,100,Yes
103141,Finance,57,23216,4,175,89,Yes
103142,Finance,55,42072,5,168,100,Yes
103143,Sales,51,113778,21,161,100,Yes
103144,Marketing,45,57132,8,180,94,Yes
103145,Sales,33,37861,22,200,100,Yes
103146,IT,24,84186,10,184,100,Yes
103147,Support,34,24960,7,120,77,No
103148,Finance,33,38781,22,200,100,Yes
103149,IT,47,51126,14,160,100,Yes
103150,Operations,26,42578,5,200,98,Yes
103151,HR,37,37883,16,189,100,Yes
103152,Support,56,49782,15,200,100,Yes
103153,HR,55,76387,5,225,100,Yes
103154,Sales,37,36979,3,230,100,Yes
103155,Support,22,53746,23,132,100,Yes
103156,Marketing,33,86266,10,132,94,Yes
103157,IT,22,20056,5,220,100,Yes
103158,Marketing,48,51457,23,230,100,Yes
103159,Sales,46,22243,15,168,100,Yes
103160,HR,42,75031,18,184,100,Yes
103161,Support,23,21701,8,160,94,Yes
103162,Marketing,55,76381,21,200,100,Yes
103163,Marketing,32,70438,2,216,95,Yes
103164,HR,44,93839,22,140,100,Yes
103165,Support,25,100636,8,200,100,Yes
103166,IT,40,86483,23,225,100,Yes
103167,HR,59,40505,8,180,100,Yes
103168,Marketing,59,26553,4,138,65,No
103169,IT,33,53525,19,198,100,Yes
103170,IT,32,100402,23,240,100,Yes
103171,HR,33,116008,18,225,100,Yes
103172,Marketing,30,64348,21,210,100,Yes
103173,Sales,53,91187,23,250,100,Yes
103174,Marketing,36,27273,1,132,77,No
103175,Finance,55,84236,20,150,100,Yes
103176,Support,23,95569,15,189,100,Yes
103177,Operations,25,23535,18,138,100,Yes
103178,Sales,46,38677,22,150,100,Yes
103179,IT,31,103024,12,192,100,Yes
103180,Sales,27,20908,1,207,100,Yes
103181,Support,30,90153,7,189,100,Yes
103182,IT,54,115967,19,180,100,Yes
103183,Support,23,108989,1,150,93,Yes
103184,IT,28,55079,24,138,100,Yes
103185,Sales,51,101556,7,250,100,Yes
103186,IT,31,69323,2,168,93,Yes
103187,IT,27,65320,7,175,100,Yes
103188,Finance,22,112098,19,161,100,Yes
103189,Marketing,26,109909,13,176,100,Yes
103190,Marketing,52,66105,24,138,100,Yes
103191,Operations,40,50164,5,210,100,Yes
103192,Operations,54,21885,23,230,100,Yes
103193,Finance,36,77819,19,168,100,Yes
103194,Operations,45,21049,1,184,100,Yes
103195,Support,32,73281,1,184,87,Yes
103196,Sales,27,63271,18,168,100,Yes
103197,HR,59,86697,24,161,100,Yes
103198,Support,37,86351,1,144,66,No
103199,HR,31,56534,5,168,100,Yes
103200,HR,26,113034,9,240,100,Yes
103201,Finance,43,78097,12,147,100,Yes
103202,Support,47,73813,9,126,86,Yes
103203,Finance,26,45037,18,240,100,Yes
103204,IT,58,56007,23,184,100,Yes
103205,HR,22,99478,11,175,99,Yes
103206,Sales,42,47278,1,154,80,Yes
103207,Operations,40,28272,19,150,100,Yes
103208,Sales,45,77183,22,144,100,Yes
103209,Operations,35,119173,10,184,100,Yes
103210,HR,49,58294,2,147,76,No
103211,HR,28,93277,7,120,81,Yes
103212,HR,57,82509,20,154,100,Yes
103213,Finance,53,24694,2,200,100,Yes
103214,Support,42,115842,19,161,100,Yes
103215,Operations,25,78150,6,220,100,Yes
103216,Support,59,87470,10,140,100,Yes
103217,Finance,38,41556,9,180,100,Yes
103218,Finance,58,84471,8,180,100,Yes
103219,Marketing,57,69855,11,200,100,Yes
103220,Sales,50,69086,9,192,100,Yes
103221,Sales,51,38907,20,176,100,Yes
103222,IT,30,91695,20,240,100,Yes
103223,Finance,35,68487,9,200,100,Yes
103224,Operations,38,49158,8,161,100,Yes
103225,Marketing,43,40293,15,120,100,Yes
103226,Marketing,53,65761,2,216,100,Yes
103227,Support,36,119468,24,180,100,Yes
103228,Sales,58,53387,1,180,93,Yes
103229,Finance,55,60750,9,168,100,Yes
103230,IT,54,88602,9,168,99,Yes
103231,Finance,48,41256,13,184,100,Yes
103232,Support,22,25594,8,144,91,Yes
103233,HR,50,22460,21,184,100,Yes
103234,Finance,33,92356,5,147,67,No
103235,Support,36,74698,3,210,100,Yes
103236,HR,25,36191,21,192,100,Yes
103237,HR,48,104631,4,140,91,Yes
103238,IT,59,30529,17,154,100,Yes
103239,Operations,40,52175,16,200,100,Yes
103240,Sales,44,37675,16,240,100,Yes
103241,Finance,47,63158,20,230,100,Yes
103242,HR,50,66798,3,120,64,No
103243,Finance,47,90910,6,147,97,Yes
103244,Operations,46,45976,1,250,100,Yes
103245,Sales,27,83116,21,144,100,Yes
103246,Operations,58,98678,16,180,100,Yes
103247,Sales,25,82821,15,225,100,Yes
103248,Marketing,43,32204,7,180,100,Yes
103249,Sales,48,75665,2,161,79,No
103250,IT,54,27394,10,138,100,Yes
103251,Operations,35,84814,15,138,100,Yes
103252,HR,52,53593,6,225,100,Yes
103253,Marketing,46,61964,2,176,100,Yes
103254,IT,51,97188,24,225,100,Yes
103255,Finance,39,119276,24,168,100,Yes
103256,Operations,29,73365,17,216,100,Yes
103257,Support,49,20443,1,189,89,Yes
103258,Support,59,109439,1,126,51,No
103259,HR,24,119058,4,216,100,Yes
103260,Sales,23,48180,20,200,100,Yes
103261,HR,49,68791,16,240,100,Yes
103262,Support,31,106655,8,176,100,Yes
103263,Finance,53,95899,1,147,62,No
103264,Marketing,58,63665,19,147,100,Yes
103265,Marketing,31,117077,11,150,100,Yes
103266,Operations,47,23465,17,147,100,Yes
103267,Marketing,53,88247,10,192,100,Yes
103268,Operations,41,71559,12,210,100,Yes
103269,Operations,59,45198,9,126,95,Yes
103270,Operations,51,74740,7,250,100,Yes
103271,Support,58,42488,12,192,100,Yes
103272,Support,22,58515,15,120,100,Yes
103273,Sales,47,109144,8,189,100,Yes
103274,IT,56,47898,17,147,100,Yes
103275,Operations,31,21919,5,168,96,Yes
103276,Operations,38,70070,14,132,100,Yes
103277,IT,21,82613,2,240,100,Yes
103278,HR,55,116707,16,126,96,Yes
103279,Operations,55,106135,17,198,100,Yes
103280,Sales,51,102501,3,160,74,No
103281,Marketing,48,67003,23,120,100,Yes
103282,Marketing,59,68478,1,200,100,Yes
103283,Finance,21,34434,18,200,100,Yes
103284,Finance,45,66246,18,250,100,Yes
103285,Marketing,58,56649,4,154,91,Yes
103286,Marketing,40,79030,15,180,100,Yes
103287,Support,23,73061,19,150,100,Yes
103288,Sales,22,21999,19,161,100,Yes
103289,IT,38,34849,10,250,100,Yes
103290,Finance,30,96439,5,140,86,Yes
103291,Support,25,72800,19,184,100,Yes
103292,Support,29,25445,11,176,100,Yes
103293,IT,22,38040,7,207,100,Yes
103294,Support,54,84315,5,120,76,No
103295,Sales,58,20246,20,126,100,Yes
103296,Marketing,51,51153,12,230,100,Yes
103297,Operations,30,25212,19,180,100,Yes
103298,IT,32,23339,15,150,100,Yes
103299,Marketing,56,108678,12,168,100,Yes
103300,Marketing,41,76238,4,198,100,Yes
103301,HR,26,39394,12,154,96,Yes
103302,IT,23,73871,18,216,100,Yes
103303,Support,30,97722,17,198,100,Yes
103304,Operations,25,54607,19,144,100,Yes
103305,IT,46,72055,16,220,100,Yes
103306,Support,41,24395,11,220,100,Yes
103307,Marketing,46,35290,2,132,64,No
103308,Operations,58,107687,16,144,100,Yes
103309,Support,46,85078,1,150,76,No
103310,Sales,28,23691,17,240,100,Yes
103311,Support,25,27470,18,138,100,Yes
103312,HR,35,23841,13,140,100,Yes
103313,Marketing,36,83197,5,140,99,Yes
103314,Support,21,75773,24,200,100,Yes
103315,Finance,36,37776,6,140,82,Yes
103316,Finance,57,91596,1,198,95,Yes
103317,HR,23,47584,10,200,100,Yes
103318,Sales,51,24300,5,140,79,No
103319,Marketing,33,23338,1,216,100,Yes
103320,IT,36,82601,23,161,100,Yes
103321,HR,41,25487,11,189,100,Yes
103322,Sales,22,56282,24,138,100,Yes
103323,IT,47,115065,24,180,100,Yes
103324,Finance,58,115798,7,150,99,Yes
103325,Finance,46,96816,18,180,100,Yes
103326,IT,58,48804,21,216,100,Yes
103327,HR,45,29915,20,161,100,Yes
103328,Finance,31,31158,21,216,100,Yes
103329,Marketing,28,94157,10,168,100,Yes
103330,Operations,28,30547,15,189,100,Yes
103331,Support,53,108713,4,240,100,Yes
103332,IT,27,22459,16,192,100,Yes
103333,IT,58,48768,15,147,100,Yes
103334,Finance,41,83146,15,154,100,Yes
103335,HR,28,70870,12,132,100,Yes
103336,Marketing,41,70460,8,250,100,Yes
103337,HR,40,102970,8,126,85,Yes
103338,Sales,28,80817,18,250,100,Yes
103339,Sales,51,58247,6,250,100,Yes
103340,Operations,49,35419,5,216,100,Yes
103341,Finance,29,55577,2,150,95,Yes
103342,Finance,35,22921,12,160,100,Yes
103343,Finance,50,24676,4,230,100,Yes
103344,Operations,46,105961,23,200,100,Yes
103345,Sales,30,69684,13,140,100,Yes
103346,HR,49,33463,17,216,100,Yes
103347,Operations,36,45474,16,184,100,Yes
103348,Operations,56,60935,9,250,100,Yes
103349,HR,40,87005,1,161,91,Yes
103350,Finance,57,78596,15,150,100,Yes
103351,Marketing,42,92828,12,220,100,Yes
103352,HR,27,110945,5,147,78,No
103353,Sales,43,109062,23,144,100,Yes
103354,IT,49,75152,24,225,100,Yes
103355,IT,36,109001,18,150,100,Yes
103356,Support,58,116491,20,230,100,Yes
103357,Support,48,112321,2,192,100,Yes
103358,Operations,58,106569,4,150,100,Yes
103359,IT,51,92467,15,176,100,Yes
103360,Marketing,34,72576,6,160,89,Yes
103361,Finance,53,86627,22,150,100,Yes
103362,Sales,29,45772,12,207,100,Yes
103363,Support,47,36363,18,132,100,Yes
103364,Marketing,44,48490,20,168,100,Yes
103365,Sales,33,79004,4,200,100,Yes
103366,Sales,46,73806,1,220,100,Yes
103367,Finance,49,20260,15,176,100,Yes
103368,Operations,48,95992,18,220,100,Yes
103369,IT,48,42320,14,154,100,Yes
103370,Finance,28,98971,3,154,87,Yes
103371,Marketing,43,62145,15,154,100,Yes
103372,Operations,49,83688,5,126,70,No
103373,Marketing,25,68581,24,192,100,Yes
103374,Operations,27,112561,22,200,100,Yes
103375,Support,56,113645,3,168,99,Yes
103376,Marketing,47,40754,22,161,100,Yes
103377,Finance,22,89837,7,230,100,Yes
103378,Operations,45,27207,6,192,100,Yes
103379,Operations,29,47920,22,176,100,Yes
103380,Sales,47,107739,1,210,100,Yes
103381,Sales,21,107081,19,180,100,Yes
103382,HR,43,44016,7,200,100,Yes
103383,Marketing,30,116634,4,250,100,Yes
103384,Sales,45,80522,12,220,100,Yes
103385,HR,23,94092,20,168,100,Yes
103386,Support,26,74068,23,250,100,Yes
103387,Support,26,40102,18,144,100,Yes
103388,Sales,22,21924,9,147,96,Yes
103389,Marketing,38,105015,19,147,100,Yes
103390,Operations,43,74333,22,192,100,Yes
103391,IT,22,104458,4,198,100,Yes
103392,Marketing,32,104196,1,176,91,Yes
103393,Finance,42,66099,9,132,83,Yes
103394,Support,57,77346,15,175,100,Yes
103395,Sales,40,95481,22,140,100,Yes
103396,Sales,59,70062,8,200,100,Yes
103397,Operations,44,20306,15,198,100,Yes
103398,Finance,40,108495,15,216,100,Yes
103399,Operations,21,89767,18,210,100,Yes
103400,Finance,21,32207,7,138,76,No
103401,IT,37,59426,22,189,100,Yes
103402,Support,21,26336,18,147,100,Yes
103403,Sales,50,95166,16,138,100,Yes
103404,Sales,23,37256,2,176,86,Yes
103405,IT,31,119445,4,168,95,Yes
103406,HR,44,69817,20,138,100,Yes
103407,Support,42,53719,16,175,100,Yes
103408,Operations,46,62017,3,192,100,Yes
103409,IT,33,65704,24,168,100,Yes
103410,Operations,21,50013,23,240,100,Yes
103411,Marketing,44,99991,2,198,100,Yes
103412,Sales,30,90258,3,126,96,Yes
103413,Operations,55,98348,5,189,99,Yes
103414,Finance,44,115812,2,200,97,Yes
103415,Operations,48,56776,19,192,100,Yes
103416,Marketing,56,30060,24,154,100,Yes
103417,Support,36,98592,20,161,100,Yes
103418,Sales,36,26655,2,220,100,Yes
103419,IT,37,108110,2,126,66,No
103420,Marketing,35,69923,22,216,100,Yes
103421,Sales,36,98563,24,160,100,Yes
103422,Operations,35,24030,23,150,100,Yes
103423,Support,54,109779,20,220,100,Yes
103424,HR,31,53289,18,200,100,Yes
103425,Support,21,39739,20,147,100,Yes
103426,HR,35,119704,21,184,100,Yes
103427,Finance,46,81687,14,132,100,Yes
103428,Support,24,56491,15,175,100,Yes
103429,Sales,25,115549,12,168,100,Yes
103430,HR,55,92115,11,216,100,Yes
103431,IT,33,103778,11,198,100,Yes
103432,Sales,30,24781,7,140,95,Yes
103433,IT,31,40448,12,132,98,Yes
103434,Support,38,71550,16,168,100,Yes
103435,IT,54,69294,5,189,100,Yes
103436,HR,59,41446,2,180,86,Yes
103437,Sales,43,96579,22,150,100,Yes
103438,Operations,27,105389,16,147,100,Yes
103439,Marketing,59,105615,23,220,100,Yes
103440,HR,23,37101,15,200,100,Yes
103441,HR,32,86178,11,180,100,Yes
103442,Operations,27,48016,6,210,100,Yes
103443,Sales,46,38932,13,126,89,Yes
103444,Sales,53,64653,19,154,100,Yes
103445,Support,57,110481,10,168,100,Yes
103446,IT,35,72802,24,132,100,Yes
103447,Support,22,27549,19,168,100,Yes
103448,Operations,27,98933,5,150,78,No
103449,Support,52,45362,21,198,100,Yes
103450,Operations,24,67842,7,207,100,Yes
103451,Sales,40,66539,11,210,100,Yes
103452,IT,56,53717,14,144,100,Yes
103453,Support,52,74596,23,225,100,Yes
103454,HR,48,43016,21,140,100,Yes
103455,Finance,33,75200,16,230,100,Yes
103456,Marketing,21,100268,18,160,100,Yes
103457,HR,55,80287,21,138,100,Yes
103458,Sales,50,112447,23,216,100,Yes
103459,Marketing,56,103402,23,175,100,Yes
103460,Finance,45,62607,4,144,89,Yes
103461,Finance,36,47621,1,168,91,Yes
103462,IT,39,32823,22,230,100,Yes
103463,Marketing,21,49986,15,198,100,Yes
103464,IT,25,84325,14,225,100,Yes
103465,HR,42,77771,19,200,100,Yes
103466,Operations,44,74973,5,154,89,Yes
103467,Operations,57,34690,4,132,73,No
103468,Operations,56,59107,13,147,100,Yes
103469,Marketing,56,77888,18,120,100,Yes
103470,Operations,24,30956,12,230,100,Yes
103471,HR,56,106839,23,168,100,Yes
103472,IT,38,76227,21,126,100,Yes
103473,Marketing,36,56533,15,216,100,Yes
103474,IT,38,115210,23,207,100,Yes
103475,Marketing,42,76234,9,198,100,Yes
103476,IT,22,87594,4,175,100,Yes
103477,Finance,41,76901,5,154,86,Yes
103478,IT,56,31519,9,154,100,Yes
103479,Operations,59,51115,13,216,100,Yes
103480,Finance,59,86266,10,132,100,Yes
103481,IT,49,21832,16,180,100,Yes
103482,Marketing,46,61368,13,132,100,Yes
103483,Marketing,41,108425,4,154,100,Yes
103484,Marketing,37,89715,21,160,100,Yes
103485,Sales,36,91835,13,168,100,Yes
103486,HR,51,93366,21,210,100,Yes
103487,Marketing,29,57570,8,138,91,Yes
103488,Finance,51,107977,13,192,100,Yes
103489,Marketing,34,26615,15,154,100,Yes
103490,Sales,57,92298,20,168,100,Yes
103491,Operations,22,58311,20,207,100,Yes
103492,Finance,34,110245,13,138,100,Yes
103493,Sales,53,43434,23,230,100,Yes
103494,Operations,55,106879,5,180,93,Yes
103495,Support,59,35739,22,160,100,Yes
103496,Support,40,86202,22,147,100,Yes
103497,Finance,22,118580,6,132,94,Yes
103498,IT,39,113419,5,210,100,Yes
103499,HR,57,99599,13,154,100,Yes
103500,HR,38,53649,5,240,100,Yes
103501,Sales,36,67445,13,138,100,Yes
103502,Operations,24,59470,24,184,100,Yes
103503,HR,32,94965,20,200,100,Yes
103504,Operations,49,68621,23,144,100,Yes
103505,Operations,27,52926,8,250,100,Yes
103506,Sales,34,57997,9,168,95,Yes
103507,Sales,32,79940,21,220,100,Yes
103508,Sales,55,60724,19,168,100,Yes
103509,HR,25,117805,20,140,100,Yes
103510,Support,37,51704,15,132,100,Yes
103511,Sales,52,48391,22,189,100,Yes
103512,HR,30,83291,10,220,100,Yes
103513,Sales,37,109723,11,168,100,Yes
103514,Marketing,25,22526,5,175,100,Yes
103515,Operations,29,44686,9,198,100,Yes
103516,Sales,53,93339,11,161,100,Yes
103517,Finance,56,118204,19,225,100,Yes
103518,Operations,56,26574,2,189,100,Yes
103519,Operations,38,28733,6,160,100,Yes
103520,Sales,29,70290,23,225,100,Yes
103521,Support,49,92793,21,200,100,Yes
103522,IT,34,56051,1,150,88,Yes
103523,Support,45,35909,3,147,86,Yes
103524,Sales,35,109682,3,168,76,No
103525,Operations,26,97338,14,154,100,Yes
103526,Finance,49,93432,20,230,100,Yes
103527,Operations,35,48133,22,150,100,Yes
103528,Support,49,71571,5,220,100,Yes
103529,Finance,24,99062,17,220,100,Yes
103530,HR,38,70908,15,207,100,Yes
103531,Marketing,59,31278,6,198,100,Yes
103532,Operations,36,71458,14,230,100,Yes
103533,Sales,31,84265,14,180,100,Yes
103534,HR,34,76782,17,161,100,Yes
103535,Marketing,23,75415,8,216,100,Yes
103536,Sales,58,111087,8,230,100,Yes
103537,IT,38,74160,19,207,100,Yes
103538,Sales,40,74399,9,216,100,Yes
103539,Finance,45,45298,11,184,100,Yes
103540,Finance,58,42191,13,168,100,Yes
103541,IT,33,76964,13,220,100,Yes
103542,HR,24,53092,24,154,100,Yes
103543,Marketing,34,109407,19,120,100,Yes
103544,Sales,53,95257,21,120,100,Yes
103545,Finance,48,82513,19,240,100,Yes
103546,HR,57,71097,5,147,82,Yes
103547,IT,28,50279,16,140,100,Yes
103548,Support,54,34404,9,154,100,Yes
103549,Operations,25,90022,20,160,100,Yes
103550,Support,25,55198,22,200,100,Yes
103551,Support,51,114223,3,138,90,Yes
103552,Finance,29,69997,19,140,100,Yes
103553,IT,52,98692,5,240,100,Yes
103554,Sales,53,20567,8,132,73,No
103555,Support,23,81032,14,192,100,Yes
103556,Support,50,22179,24,216,100,Yes
103557,Marketing,32,22019,3,150,85,Yes
103558,Finance,49,101455,24,126,100,Yes
103559,Finance,23,105239,13,150,100,Yes
103560,Sales,46,38704,11,225,100,Yes
103561,Operations,50,38030,8,161,90,Yes
103562,HR,29,89445,19,216,100,Yes
103563,Marketing,46,93551,10,126,92,Yes
103564,Finance,22,23420,18,176,100,Yes
103565,Marketing,23,79875,18,132,100,Yes
103566,Finance,24,67653,7,168,100,Yes
103567,Marketing,45,36740,16,240,100,Yes
103568,IT,33,85263,6,192,100,Yes
103569,Support,59,115864,16,138,100,Yes
103570,Finance,55,84559,16,207,100,Yes
103571,Marketing,43,39465,23,150,100,Yes
103572,HR,29,71432,24,132,100,Yes
103573,IT,22,24131,1,230,100,Yes
103574,IT,51,30652,24,147,100,Yes
103575,HR,22,84973,19,132,100,Yes
103576,Marketing,52,107043,3,240,100,Yes
103577,Sales,38,67147,6,198,100,Yes
103578,HR,33,67671,4,200,100,Yes
103579,Marketing,25,109342,4,220,100,Yes
103580,HR,30,39171,4,184,100,Yes
103581,HR,45,106129,10,147,87,Yes
103582,Finance,54,75692,9,168,100,Yes
103583,Marketing,57,78541,8,216,100,Yes
103584,Sales,50,29470,19,230,100,Yes
103585,Support,27,81344,17,207,100,Yes
103586,Finance,26,64308,17,207,100,Yes
103587,HR,23,70639,1,140,87,Yes
103588,Support,33,41326,20,147,100,Yes
103589,Operations,23,24597,14,140,100,Yes
103590,Support,46,50788,22,138,100,Yes
103591,HR,44,85020,20,210,100,Yes
103592,HR,26,69477,11,207,100,Yes
103593,Marketing,32,53071,3,210,100,Yes
103594,Marketing,56,90603,24,216,100,Yes
103595,Finance,22,81923,8,180,100,Yes
103596,Sales,31,90560,22,225,100,Yes
103597,Finance,59,93251,10,207,100,Yes
103598,IT,54,77492,17,184,100,Yes
103599,HR,46,51770,8,176,100,Yes
103600,Support,38,96762,22,150,100,Yes
103601,Operations,41,55399,1,168,87,Yes
103602,HR,56,98948,20,207,100,Yes
103603,HR,42,77439,21,200,100,Yes
103604,Finance,50,64415,7,192,100,Yes
103605,Operations,50,32569,24,161,100,Yes
103606,Operations,28,22369,9,120,100,Yes
103607,Operations,54,117557,12,154,100,Yes
103608,Finance,29,20528,22,198,100,Yes
103609,HR,40,50314,9,140,100,Yes
103610,Finance,45,38047,20,216,100,Yes
103611,Marketing,39,39748,24,160,100,Yes
103612,Marketing,25,55109,3,200,100,Yes
103613,Finance,31,33919,4,180,100,Yes
103614,Operations,35,67498,10,220,100,Yes
103615,HR,28,75808,4,176,100,Yes
103616,Finance,39,100792,22,220,100,Yes
103617,Finance,43,90441,9,225,100,Yes
103618,Finance,47,94420,22,207,100,Yes
103619,IT,52,48906,1,200,100,Yes
103620,Marketing,46,91486,5,230,100,Yes
103621,Support,47,86896,9,225,100,Yes
103622,Operations,39,41946,5,168,100,Yes
103623,Sales,49,67020,6,207,100,Yes
103624,Support,59,94266,19,168,100,Yes
103625,Operations,53,42161,8,168,98,Yes
103626,Sales,39,47738,10,176,100,Yes
103627,IT,57,23925,11,225,100,Yes
103628,Finance,39,28463,13,160,100,Yes
103629,IT,53,77153,20,132,100,Yes
103630,IT,36,102948,4,160,100,Yes
103631,Support,43,81009,11,200,100,Yes
103632,HR,27,107938,12,154,100,Yes
103633,Support,46,119546,5,154,100,Yes
103634,Marketing,52,111253,10,216,100,Yes
103635,Sales,32,61552,24,160,100,Yes
103636,Finance,28,76271,7,168,100,Yes
103637,Support,25,29797,21,189,100,Yes
103638,Sales,48,106130,9,220,100,Yes
103639,Operations,25,91942,9,225,100,Yes
103640,Sales,46,33965,10,154,98,Yes
103641,Operations,25,33733,10,168,100,Yes
103642,Support,42,73223,2,160,97,Yes
103643,Marketing,35,46926,4,154,89,Yes
103644,Support,33,48783,8,225,100,Yes
103645,Operations,48,103360,14,168,100,Yes
103646,Sales,53,56394,17,180,100,Yes
103647,Sales,43,84796,13,198,100,Yes
103648,Operations,53,48287,21,160,100,Yes
103649,IT,38,102104,24,240,100,Yes
103650,Marketing,50,50436,18,147,100,Yes
103651,HR,46,106916,18,150,100,Yes
103652,Finance,36,110332,13,120,90,Yes
103653,Sales,33,93567,8,126,88,Yes
103654,Finance,59,107483,12,154,100,Yes
103655,HR,53,23188,23,250,100,Yes
103656,Support,46,111205,24,225,100,Yes
103657,Finance,21,117349,21,184,100,Yes
103658,HR,58,26765,1,200,100,Yes
103659,Operations,22,71626,20,126,100,Yes
103660,IT,26,108707,18,140,100,Yes
103661,Sales,58,30807,3,154,99,Yes
103662,HR,44,30204,12,176,100,Yes
103663,Finance,38,112602,19,225,100,Yes
103664,Sales,47,77944,13,250,100,Yes
103665,IT,28,62120,10,210,100,Yes
103666,Operations,48,42658,15,240,100,Yes
103667,Support,30,57081,20,180,100,Yes
103668,Sales,37,54986,2,180,96,Yes
103669,Support,49,99322,19,198,100,Yes
103670,HR,26,114819,3,160,80,Yes
103671,IT,34,70304,14,147,100,Yes
103672,Finance,42,85592,7,138,100,Yes
103673,IT,26,78548,8,225,100,Yes
103674,IT,46,118447,11,154,100,Yes
